ID	SEC_ID	FEATURE	STATE	ARTICLE
0523A008-2-011	21	errors;ορθ;ο-ορια_λεξ	active	ένα
0207A219-2-011	38	errors;correct_συμφωνία;πτώση	active	την
0207A219-2-011	34	errors;συμφ;σ-γεν	active	της
0207A219-2-011	42	errors;correct_συμφωνία;πτώση	active	μια
0207A219-2-011	46	errors;correct_συμφωνία;πρόσωπο	active	ένα
0207A219-2-011	50	errors;correct_συμφωνία;πτώση	active	το
0207A219-2-011	54	errors;correct_συμφωνία;πτώση	active	την
0626A008-3-024	1	errors;ορθ;πεζ	active	μια
0626A008-3-024	4	errors;τον;τ-παρ	active	εναν
0626A008-3-024	77	errors;correct_συμφωνία;πτώση	active	τα
0626A008-3-024	81	errors;correct_συμφωνία;πτώση	active	η
0626A008-3-024	84	errors;correct_συμφωνία;πρόσωπο	active	τα
0626A008-3-024	89	errors;correct_συμφωνία;πτώση	active	το
0626A008-3-024	93	errors;correct_συμφωνία;πτώση	active	ο
0626A008-3-024	96	errors;correct_συμφωνία;πρόσωπο	active	την
0626A008-3-024	98	errors;correct_συμφωνία;αριθμός	active	η
0626A008-3-024	105	errors;correct_συμφωνία;πτώση	active	ο
0419B003-3-024	57	errors;correct_συμφωνία;πτώση	active	τις
0419B003-3-024	61	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-026	15	errors;correct_συμφωνία;πτώση	active	μια
0207A219-2-026	17	errors;correct_συμφωνία;γένος	active	τα
0207A219-2-026	23	errors;correct_συμφωνία;πτώση	active	ένα
0207A219-2-026	27	errors;correct_συμφωνία;πτώση	active	την
0207A219-2-026	31	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-026	6	errors;συμφ;σ-αρι	active	του
0207A219-2-026	35	errors;correct_συμφωνία;πτώση	active	μια
0207A219-2-026	39	errors;correct_συμφωνία;πτώση	active	ένας
0207A219-2-026	43	errors;correct_συμφωνία;πτώση	active	τη
0207A219-2-026	47	errors;correct_συμφωνία;αριθμός	active	την
0207A219-2-026	51	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-026	55	errors;correct_συμφωνία;πτώση	active	το
0207A219-2-026	59	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-026	63	errors;correct_συμφωνία;πτώση	active	ο
0207A219-2-026	67	errors;correct_συμφωνία;πτώση	active	τη
0207A219-2-032	52	errors;correct_συμφωνία;πτώση	active	Ενα
0207A219-2-032	56	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-032	60	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-032	64	errors;correct_συμφωνία;πτώση	active	ενα
0419B003-3-002	2	errors;συμφ;σ-αρι	active	της
0419B003-3-002	37	errors;correct_συμφωνία;πτώση	active	μία
0419B003-3-002	41	errors;correct_συμφωνία;αριθμός	active	μία
0419B003-3-002	45	errors;correct_συμφωνία;πτώση	active	ένας
0419B003-3-002	49	errors;correct_συμφωνία;πτώση	active	την
0419A004-1-006	25	errors;correct_συμφωνία;πτώση	active	ένα
0419A004-1-006	29	errors;correct_συμφωνία;πτώση	active	τα
0419A004-1-006	2	errors;συμφ;σ-γεν	active	τις
0419A004-1-006	5	errors;ορθ;κεφ	active	Μια
0419A004-1-006	33	errors;correct_συμφωνία;πτώση	active	η
0419A004-1-006	37	errors;correct_συμφωνία;πτώση	active	τα
0419A004-1-006	41	errors;correct_συμφωνία;πτώση	active	μια
0419A004-1-006	45	errors;correct_συμφωνία;πτώση	active	τα
0419A004-1-006	48	errors;correct_συμφωνία;πρόσωπο	active	ο
0419A004-1-006	13	errors;ορθ;ο-γραμ	active	τις
0419A004-1-006	20	errors;ορθ;κεφ	active	Μια
0419A004-1-006	52	errors;correct_συμφωνία;πρόσωπο	active	το
0419A004-1-006	57	errors;correct_συμφωνία;πτώση	active	τα
0419A004-1-006	23	errors;ορθ;ο-γραμ	active	τις
0419A004-1-006	61	errors;correct_συμφωνία;αριθμός	active	ο
0419A004-1-006	65	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-013	39	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-013	43	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-013	47	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-013	51	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-013	55	errors;correct_συμφωνία;πτώση	active	ο
0207A219-2-013	59	errors;correct_συμφωνία;πτώση	active	την
0207A219-2-013	63	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-035	1	errors;τον;τ-παρ	active	ενα
0207A219-2-035	46	errors;correct_συμφωνία;πρόσωπο	active	η
0207A219-2-035	50	errors;correct_συμφωνία;πτώση	active	μια
0207A219-2-035	54	errors;correct_συμφωνία;πτώση	active	τα
0207A219-2-035	58	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-035	39	errors;τον;τ-παρ	active	ενας
0207A219-2-035	32	errors;ορθ;ο-ορια_λεξ	active	η
0207A219-2-035	62	errors;correct_συμφωνία;πτώση	active	ο
0207A219-2-035	31	errors;κειμ;αναφορά_κλιτικό;αντ_κλ	active	την
0207A219-2-030	25	errors;correct_συμφωνία;πτώση	active	ένα
0207A219-2-030	29	errors;correct_συμφωνία;πτώση	active	τα
0207A219-2-030	4	errors;ορθ;ο-γραμ	active	τις
0207A219-2-030	33	errors;correct_συμφωνία;πτώση	active	μια
0207A219-2-030	37	errors;correct_συμφωνία;πτώση	active	ένας
0207A219-2-030	9	errors;ορθ;ο-γραμ	active	τις
0207A219-2-030	41	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-030	45	errors;correct_συμφωνία;πτώση	active	το
0207A219-2-030	49	errors;correct_συμφωνία;γένος	active	η
0207A219-2-018	38	errors;correct_συμφωνία;πτώση	active	Μια
0207A219-2-018	42	errors;correct_συμφωνία;πτώση	active	το
0207A219-2-018	46	errors;correct_συμφωνία;πτώση	active	μια
0207A219-2-018	49	errors;correct_συμφωνία;πρόσωπο	active	τα
0207A219-2-018	54	errors;correct_συμφωνία;πτώση	active	Η
0207A219-2-018	58	errors;correct_συμφωνία;αριθμός	active	τα
0207A219-2-018	33	errors;γεν	active	ένα
0207A219-2-018	62	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-018	66	errors;correct_συμφωνία;αριθμός	active	τα
0207A219-2-018	70	errors;correct_συμφωνία;πτώση	active	το
0419A004-3-030	44	errors;correct_συμφωνία;πτώση	active	Τις
0419A004-3-030	48	errors;correct_συμφωνία;πτώση	active	η
1349A007-1-016	23	errors;correct_συμφωνία;πτώση	active	μια
1349A007-1-016	27	errors;correct_συμφωνία;πτώση	active	τα
1349A007-1-016	30	errors;correct_συμφωνία;πρόσωπο	active	ένας
1349A007-1-016	35	errors;correct_συμφωνία;πτώση	active	την
1349A007-1-016	39	errors;correct_συμφωνία;πτώση	active	Η
1349A007-1-016	43	errors;correct_συμφωνία;πτώση	active	ο
1349A007-1-016	47	errors;correct_συμφωνία;πτώση	active	τα
0523A010-2-001	9	errors;correct_συμφωνία;αριθμός	active	τους
0523A010-2-001	13	errors;correct_συμφωνία;πτώση	active	μια
0523A010-2-001	17	errors;correct_συμφωνία;πτώση	active	την
0523A010-2-001	20	errors;correct_συμφωνία;πρόσωπο	active	η
0523A010-2-001	25	errors;correct_συμφωνία;πτώση	active	η
0207A204-3-006	58	errors;correct_συμφωνία;γένος	active	ενα
0207A204-3-006	62	errors;correct_συμφωνία;πτώση	active	το
0207A204-3-006	66	errors;correct_συμφωνία;πτώση	active	μια
0207A204-3-006	70	errors;correct_συμφωνία;πτώση	active	η
0207A204-3-006	6	errors;ορθ;ο-γραμ	active	τον
0207A204-3-006	73	errors;correct_συμφωνία;πρόσωπο	active	μια
0207A204-3-006	78	errors;correct_συμφωνία;πτώση	active	τα
0207A204-3-006	82	errors;correct_συμφωνία;πτώση	active	ένα
0207A204-3-006	86	errors;correct_συμφωνία;πτώση	active	η
0207A204-3-006	90	errors;correct_συμφωνία;πτώση	active	τα
0207A204-3-006	94	errors;correct_συμφωνία;πτώση	active	ο
0207A204-3-006	29	errors;ορθ;ο-γραμ	active	τις
0207A204-3-006	98	errors;correct_συμφωνία;πτώση	active	η
0207A204-3-006	102	errors;correct_συμφωνία;πτώση	active	η
0207A204-3-006	32	errors;ορθ;ο-γραμ	active	τον
0207A204-3-006	106	errors;correct_συμφωνία;πτώση	active	ο
0523B001-3-037	32	errors;correct_συμφωνία;πτώση	active	ενα
0523B001-3-037	35	errors;correct_συμφωνία;πρόσωπο	active	μια
0523B001-3-037	40	errors;correct_συμφωνία;πτώση	active	Μια
0523B001-3-037	42	errors;correct_συμφωνία;πρόσωπο	active	η
0523B001-3-037	48	errors;correct_συμφωνία;πτώση	active	τα
0523B001-3-037	52	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-037	56	errors;correct_συμφωνία;αριθμός	active	τα
0523B001-3-037	60	errors;correct_συμφωνία;πτώση	active	ενας
0523B001-3-037	63	errors;correct_συμφωνία;πρόσωπο	active	την
0523B001-3-037	68	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-037	72	errors;correct_συμφωνία;πτώση	active	ο
0523B002-3-014	36	errors;correct_συμφωνία;αριθμός	active	ένα
0523B002-3-014	55	errors;correct_συμφωνία;πτώση	active	μια
0523B002-3-014	59	errors;correct_συμφωνία;πτώση	active	τα
0523B002-3-014	63	errors;correct_συμφωνία;πτώση	active	το
0523B002-3-014	66	errors;correct_συμφωνία;πρόσωπο	active	τα
0523B002-3-014	69	errors;correct_συμφωνία;γένος	active	το
0523B002-3-014	75	errors;correct_συμφωνία;πτώση	active	μία
0523B002-3-014	79	errors;correct_συμφωνία;πτώση	active	τα
0523B002-3-014	82	errors;correct_συμφωνία;πτώση	active	του
0523B002-3-014	87	errors;correct_συμφωνία;πτώση	active	το
0523B002-3-014	91	errors;correct_συμφωνία;πτώση	active	η
0523B002-3-014	95	errors;correct_συμφωνία;αριθμός	active	ένα
0523B002-3-014	24	errors;πτω;πτω-αιτ_χρόνου	active	η
0523B002-3-014	98	errors;correct_συμφωνία;πτώση	active	των
0523B002-3-014	30	errors;πτω;πτω-αντ	active	η
0523B002-3-014	101	errors;correct_συμφωνία;γένος	active	η
0523B002-3-014	106	errors;correct_συμφωνία;πρόσωπο	active	ο
0419B003-3-019	10	errors;correct_συμφωνία;πτώση	active	μια
0419B003-3-019	15	errors;correct_συμφωνία;πτώση	active	ένα
0419B003-3-019	19	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-019	23	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-019	27	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-019	31	errors;correct_συμφωνία;πτώση	active	μια
0419B003-3-019	34	errors;correct_συμφωνία;πρόσωπο	active	των
0419B003-3-019	37	errors;correct_συμφωνία;πτώση	active	ένας
0419B003-3-019	11	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-019	46	errors;correct_συμφωνία;πτώση	active	ο
0419B003-3-019	50	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-019	54	errors;correct_συμφωνία;αριθμός	active	των
0419B001-3-037	7	errors;correct_συμφωνία;πτώση	active	το
0419B001-3-037	11	errors;correct_συμφωνία;πτώση	active	του
0419B001-3-037	15	errors;correct_συμφωνία;πρόσωπο	active	τα
0419B001-3-037	19	errors;correct_συμφωνία;πτώση	active	του
0419B001-3-037	23	errors;correct_συμφωνία;πτώση	active	το
0419B001-3-037	27	errors;correct_συμφωνία;πτώση	active	την
0419B001-3-037	30	errors;correct_συμφωνία;πρόσωπο	active	του
0523A010-2-003	25	errors;correct_συμφωνία;πτώση	active	μία
0523A010-2-003	30	errors;correct_συμφωνία;πτώση	active	η
0523A010-2-003	34	errors;correct_συμφωνία;πτώση	active	μία
0523A010-2-003	38	errors;correct_συμφωνία;πτώση	active	τα
0523A010-2-003	41	errors;correct_συμφωνία;πρόσωπο	active	ένας
0523A010-2-003	46	errors;correct_συμφωνία;πτώση	active	την
0523A010-2-003	49	errors;correct_συμφωνία;πρόσωπο	active	της
0523A010-2-003	53	errors;correct_συμφωνία;αριθμός	active	η
0523A010-2-003	58	errors;correct_συμφωνία;πτώση	active	ο
0523A010-2-003	62	errors;correct_συμφωνία;πτώση	active	τη
0523A010-2-003	65	errors;correct_συμφωνία;πρόσωπο	active	τα
0523A010-2-003	70	errors;correct_συμφωνία;πτώση	active	μία
0207A204-2-005	35	errors;correct_συμφωνία;πτώση	active	ένα
0207A204-2-005	50	errors;correct_συμφωνία;πτώση	active	μια
0207A204-2-005	54	errors;correct_συμφωνία;πτώση	active	μία
0207A204-2-005	8	errors;ορθ;ο-ορια_λεξ	active	η
0207A204-2-005	58	errors;correct_συμφωνία;πτώση	active	μια
0207A204-2-005	29	errors;πτω;πτω-προσδ_γενική	active	την
0207A204-2-005	39	errors;ορθ;ο-ορια_λεξ	active	τη
0523B002-3-016	62	errors;correct_συμφωνία;αριθμός	active	μια
0937A703-2-002	43	errors;correct_συμφωνία;πτώση	active	ένα
0937A703-2-002	47	errors;correct_συμφωνία;αριθμός	active	η
0937A703-2-002	8	errors;ορθ;ο-γραμ	active	τις
0937A703-2-002	51	errors;correct_συμφωνία;πτώση	active	η
0937A703-2-002	54	errors;correct_συμφωνία;πρόσωπο	active	μία
0937A703-2-002	59	errors;correct_συμφωνία;πτώση	active	τα
0937A703-2-002	60	errors;correct_συμφωνία;αριθμός	active	η
0937A703-2-002	66	errors;correct_συμφωνία;πρόσωπο	active	ένας
0937A703-2-002	71	errors;correct_συμφωνία;πτώση	active	το
0937A703-2-002	75	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-035	52	errors;correct_συμφωνία;πτώση	active	ο
0523B001-3-035	2	errors;κλιτ;κλ-προσ	active	της
0523B001-3-035	6	errors;ορθ;ο-γραμ	active	της
0523B001-3-035	53	errors;correct_συμφωνία;αριθμός	active	ενα
0523B001-3-035	14	errors;ορθ;ο-γραμ	active	των
0523B001-3-035	60	errors;correct_συμφωνία;πτώση	active	ένα
0523B001-3-035	64	errors;correct_συμφωνία;πτώση	active	μια
0523B001-3-035	68	errors;correct_συμφωνία;αριθμός	active	ενα
0523B001-3-035	69	errors;correct_συμφωνία;αριθμός	active	την
0523B001-3-035	75	errors;correct_συμφωνία;πρόσωπο	active	το
0523B001-3-035	37	errors;ορθ;ο-γραμ	active	των
0523B001-3-035	80	errors;correct_συμφωνία;πτώση	active	η
0626A008-2-018	26	errors;πτω;πτω-υποκ	active	έναν
0626A008-2-018	32	errors;correct_συμφωνία;πτώση	active	Μια
0626A008-2-018	36	errors;correct_συμφωνία;πτώση	active	η
0626A008-2-018	8	errors;συμφ;σ-γεν	active	Ένα
0626A008-2-018	40	errors;correct_συμφωνία;πτώση	active	τα
0626A008-2-018	44	errors;correct_συμφωνία;πτώση	active	Η
0626A008-2-018	21	errors;συμφ;σ-γεν	active	το
0626A008-2-018	48	errors;correct_συμφωνία;πτώση	active	Ο
0523A008-2-011	68	errors;correct_συμφωνία;πτώση	active	ένα
0523A008-2-011	72	errors;correct_συμφωνία;πτώση	active	τα
0523A008-2-011	13	errors;ορθ;κεφ	active	Το
0523A008-2-011	76	errors;correct_συμφωνία;πτώση	active	μια
0523A008-2-011	79	errors;correct_συμφωνία;πτώση	active	η
0523A008-2-011	83	errors;correct_συμφωνία;πρόσωπο	active	ένας
0523A008-2-011	36	errors;ορθ;ο-ορια_λεξ	active	ο
0523A008-2-011	86	errors;correct_συμφωνία;γένος	active	την
0523A008-2-011	90	errors;correct_συμφωνία;γένος	active	της
0523A008-2-011	93	errors;correct_συμφωνία;γένος	active	η
1349A007-1-017	15	errors;correct_συμφωνία;πρόσωπο	active	Μια
1349A007-1-017	20	errors;correct_συμφωνία;πτώση	active	ο
0626A008-3-024	92	errors;correct_συμφωνία;πτώση	active	τις
0626A008-3-024	4	errors;γεν	active	μια
0626A008-3-024	96	errors;correct_συμφωνία;πτώση	active	την
0626A008-3-024	100	errors;correct_συμφωνία;πτώση	active	η
0626A008-3-024	104	errors;correct_συμφωνία;πτώση	active	ο
0207A219-2-019	28	errors;correct_συμφωνία;πτώση	active	μια
0207A219-2-019	31	errors;correct_συμφωνία;πρόσωπο	active	η
0207A219-2-019	36	errors;correct_συμφωνία;πτώση	active	μία
0207A219-2-019	40	errors;correct_συμφωνία;πτώση	active	τα
0207A219-2-019	44	errors;correct_συμφωνία;αριθμός	active	η
0207A219-2-019	48	errors;correct_συμφωνία;πτώση	active	ο
0419B003-3-002	33	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-031	40	errors;correct_συμφωνία;πτώση	active	μία
0207A219-2-031	44	errors;correct_συμφωνία;πτώση	active	Μια
0207A219-2-031	48	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-031	52	errors;correct_συμφωνία;πτώση	active	τα
0207A219-2-031	56	errors;correct_συμφωνία;πτώση	active	Η
0207A219-2-031	60	errors;correct_συμφωνία;πτώση	active	μία
0207A219-2-031	64	errors;correct_συμφωνία;πτώση	active	Η
0207A219-2-031	68	errors;correct_συμφωνία;πτώση	active	τα
0207A219-2-031	72	errors;correct_συμφωνία;πτώση	active	Η
0207A219-2-031	76	errors;correct_συμφωνία;πτώση	active	ένας
0207A219-2-031	80	errors;correct_συμφωνία;πτώση	active	Ο
0207A219-2-031	84	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-031	88	errors;correct_συμφωνία;πτώση	active	τα
0207A219-2-031	92	errors;correct_συμφωνία;πτώση	active	Ο
0207A219-2-031	95	errors;correct_συμφωνία;πρόσωπο	active	την
0207A219-2-031	100	errors;correct_συμφωνία;πτώση	active	της
0207A219-2-031	103	errors;correct_συμφωνία;πρόσωπο	active	ο
0207A219-2-031	108	errors;correct_συμφωνία;αριθμός	active	την
0419A004-3-032	3	errors;τον;τ-παρ	active	ενα
0419A004-3-032	45	errors;correct_συμφωνία;πρόσωπο	active	μια
0419A004-3-032	55	errors;correct_συμφωνία;αριθμός	active	μια
0419A004-3-032	58	errors;correct_συμφωνία;πρόσωπο	active	το
0419A004-3-032	14	errors;συμφ;σ-αρι	active	το
0419A004-3-032	63	errors;correct_συμφωνία;πτώση	active	Η
0419A004-3-032	67	errors;correct_συμφωνία;πτώση	active	Η
0419A004-3-032	71	errors;correct_συμφωνία;αριθμός	active	η
0419A004-3-032	75	errors;correct_συμφωνία;πτώση	active	η
0419A004-3-032	20	errors;πτω;πτω-υποκ	active	το
0207A219-2-025	28	errors;correct_συμφωνία;πτώση	active	Μια
0207A219-2-025	32	errors;correct_συμφωνία;πτώση	active	το
0207A219-2-025	36	errors;correct_συμφωνία;πτώση	active	μια
0207A219-2-025	40	errors;correct_συμφωνία;πτώση	active	Η
0207A219-2-025	44	errors;correct_συμφωνία;πτώση	active	τα
0207A219-2-025	48	errors;correct_συμφωνία;πτώση	active	ένας
0207A219-2-025	16	errors;ορθ;ο-γραμ	active	τις
0207A219-2-025	52	errors;correct_συμφωνία;πτώση	active	την
0207A219-2-025	55	errors;correct_συμφωνία;πρόσωπο	active	η
0419B003-3-024	95	errors;correct_συμφωνία;πτώση	active	μια
0419B003-3-024	99	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-024	64	errors;προθ;π-παρ	active	ο
0419B003-3-024	66	errors;συμφ;σ-γεν	active	ο
0419B003-3-024	82	errors;συμφ;σ-γεν	active	τη
0207A219-2-028	19	errors;correct_συμφωνία;πρόσωπο	active	μια
0207A219-2-028	21	errors;correct_συμφωνία;γένος	active	Η
0207A219-2-028	27	errors;correct_συμφωνία;πτώση	active	μια
0207A219-2-028	31	errors;correct_συμφωνία;πτώση	active	τα
0207A219-2-028	35	errors;correct_συμφωνία;πτώση	active	το
0207A219-2-028	39	errors;correct_συμφωνία;πτώση	active	την
0523B001-3-022	25	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-022	32	errors;correct_συμφωνία;πτώση	active	Τα
0523B001-3-022	36	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-022	40	errors;correct_συμφωνία;πτώση	active	μια
0523B001-3-022	44	errors;correct_συμφωνία;πτώση	active	τα
0523B001-3-022	46	errors;correct_συμφωνία;αριθμός	active	η
0523B001-3-022	52	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-022	56	errors;correct_συμφωνία;πτώση	active	τα
0523B001-3-022	58	errors;correct_συμφωνία;πρόσωπο	active	την
0523B001-3-022	64	errors;correct_συμφωνία;πτώση	active	ο
0523B001-3-022	66	errors;correct_συμφωνία;αριθμός	active	η
0523B001-3-022	72	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-015	40	errors;correct_συμφωνία;πτώση	active	ένα
0419B003-3-015	44	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-015	48	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-015	51	errors;correct_συμφωνία;πτώση	active	μια
0419B003-3-015	8	errors;ορθ;ο-λεξ	active	τη
0419B003-3-015	53	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-015	60	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-015	64	errors;correct_συμφωνία;πτώση	active	τη
0419B003-3-015	71	errors;correct_συμφωνία;πρόσωπο	active	τη
0419B003-3-015	76	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-015	80	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-015	84	errors;correct_συμφωνία;πτώση	active	η
0523A002-2-003	24	errors;correct_συμφωνία;πτώση	active	ένα
0523A002-2-003	28	errors;correct_συμφωνία;πτώση	active	την
0523A002-2-003	32	errors;correct_συμφωνία;πτώση	active	μια
0523A002-2-003	36	errors;correct_συμφωνία;πτώση	active	η
0523A002-2-003	40	errors;correct_συμφωνία;πτώση	active	ένα
0523A002-2-003	44	errors;correct_συμφωνία;πτώση	active	Την
0523A002-2-003	48	errors;correct_συμφωνία;πτώση	active	την
0523A008-3-007	87	errors;correct_συμφωνία;πτώση	active	ενα
0523A008-3-007	92	errors;correct_συμφωνία;πτώση	active	τα
0523A008-3-007	11	errors;ορθ;ο-ορια_λεξ	active	η
0523A008-3-007	95	errors;correct_συμφωνία;πτώση	active	μια
0523A008-3-007	100	errors;correct_συμφωνία;πτώση	active	τα
0523A008-3-007	107	errors;correct_συμφωνία;πτώση	active	τα
0523A008-3-007	103	errors;correct_συμφωνία;πρόσωπο	active	η
0523A008-3-007	112	errors;correct_συμφωνία;αριθμός	active	η
0523A008-3-007	116	errors;correct_συμφωνία;πτώση	active	τα
0523A008-3-007	120	errors;correct_συμφωνία;πτώση	active	τα
0523A008-3-007	42	errors;τον;τ-παρ	active	ενας
0523A008-3-007	48	errors;ν	active	τη
0523A008-3-007	123	errors;correct_συμφωνία;πτώση	active	η
0523A008-3-007	127	errors;correct_συμφωνία;πρόσωπο	active	το
0523A008-3-007	132	errors;correct_συμφωνία;αριθμός	active	η
0523A008-3-007	136	errors;correct_συμφωνία;πτώση	active	τα
0523A008-3-007	140	errors;correct_συμφωνία;αριθμός	active	το
0523A008-3-007	73	errors;στιξ;στ-παρ	active	ο
0207A219-2-006	76	errors;correct_συμφωνία;πρόσωπο	active	τα
0207A219-2-006	81	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-006	85	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-006	89	errors;correct_συμφωνία;πτώση	active	μια
0207A219-2-006	61	errors;ορθ;ο-ορια_λεξ	active	η
0207A219-2-006	93	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-006	97	errors;correct_συμφωνία;αριθμός	active	τα
0207A219-2-006	101	errors;correct_συμφωνία;πτώση	active	ενας
0207A219-2-006	105	errors;correct_συμφωνία;πτώση	active	την
0207A219-2-006	109	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-006	113	errors;correct_συμφωνία;πτώση	active	ο
0207B202-3-056	17	errors;correct_συμφωνία;πτώση	active	ένα
0207B202-3-056	54	errors;correct_συμφωνία;πτώση	active	μια
0207B202-3-056	64	errors;correct_συμφωνία;πρόσωπο	active	τα
0207B202-3-056	2	errors;συμφ;σ-γεν	active	της
0207B202-3-056	69	errors;correct_συμφωνία;πτώση	active	η
0207B202-3-056	73	errors;correct_συμφωνία;πτώση	active	των
0207B202-3-056	77	errors;correct_συμφωνία;αριθμός	active	η
0207B202-3-056	81	errors;correct_συμφωνία;πτώση	active	των
0207B202-3-056	85	errors;correct_συμφωνία;αριθμός	active	μια
0207B202-3-056	89	errors;correct_συμφωνία;πτώση	active	ενας
0207B202-3-056	93	errors;correct_συμφωνία;πτώση	active	την
0523A002-3-002	42	errors;correct_συμφωνία;πτώση	active	ένα
0523A002-3-002	46	errors;correct_συμφωνία;πτώση	active	μια
0523A002-3-002	50	errors;correct_συμφωνία;πτώση	active	ενας
0523A002-3-002	54	errors;correct_συμφωνία;πτώση	active	την
0523A002-3-002	59	errors;correct_συμφωνία;πτώση	active	η
0523A002-3-002	63	errors;correct_συμφωνία;πτώση	active	τα
0523A002-3-002	67	errors;correct_συμφωνία;πτώση	active	η
0523A002-3-002	20	errors;κειμ;συνδ;παρ-παρ	active	η
0207A203-3-043	7	errors;τον;τ-παρ	active	ενα
0207A203-3-043	69	errors;correct_συμφωνία;πτώση	active	το
0207A203-3-043	70	errors;correct_συμφωνία;γένος	active	το
0207A203-3-043	77	errors;correct_συμφωνία;πτώση	active	τα
0207A203-3-043	25	errors;συμφ;σ-γεν	active	τις
0207A203-3-043	81	errors;correct_συμφωνία;πτώση	active	η
0207A203-3-043	85	errors;correct_συμφωνία;πτώση	active	ο
0207A203-3-043	89	errors;correct_συμφωνία;πτώση	active	της
0523A008-3-005	33	errors;correct_συμφωνία;πρόσωπο	active	το
0523A008-3-005	37	errors;correct_συμφωνία;πρόσωπο	active	μία
0523A008-3-005	29	errors;στιξ;στ-παρ	active	η
0523A008-3-005	43	errors;correct_συμφωνία;πτώση	active	οι
0523A008-3-005	46	errors;correct_συμφωνία;πρόσωπο	active	τα
0523A008-3-005	51	errors;correct_συμφωνία;πτώση	active	η
0523A008-3-005	55	errors;correct_συμφωνία;πρόσωπο	active	τα
0523A008-3-005	59	errors;correct_συμφωνία;αριθμός	active	το
0419B003-3-017	26	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-017	30	errors;correct_συμφωνία;πτώση	active	Το
0419B003-3-017	34	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-017	38	errors;correct_συμφωνία;πτώση	active	το
0207A203-3-067	1	errors;ορθ;ο-ορια_λεξ	active	Μια
0207A203-3-067	25	errors;correct_συμφωνία;πτώση	active	ένα
0207A203-3-067	40	errors;ορθ;ο-ορια_λεξ	active	τα
0207A203-3-067	51	errors;correct_συμφωνία;πτώση	active	τα
0207A203-3-067	76	errors;ορθ;ο-γραμ	active	τις
0207A203-3-067	93	errors;τον;τ-παρ	active	ενα
0207A202-3-034	74	errors;correct_συμφωνία;πτώση	active	Η
0207A202-3-034	81	errors;correct_συμφωνία;πρόσωπο	active	τα
0207A202-3-034	51	errors;τον;τ-παρ	active	ενα
0207A202-3-034	82	errors;αρθ;αορ;α-αντι	active	ενα
0207A202-3-034	4	errors;συμφ;σ-πτω	active	Ο
0207A202-3-034	80	errors;συμφ;σ-γεν	active	το
0207A202-3-034	75	errors;αρθ;ορι;ο-παρ	active	ο
0207A202-3-034	61	errors;correct_συμφωνία	active	τα
0207B203-3-021	54	errors;correct_συμφωνία;πτώση	active	ενα
0207B203-3-021	62	errors;correct_συμφωνία;πτώση	active	μία
0207B203-3-021	69	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-021	73	errors;correct_συμφωνία;πτώση	active	των
0207B203-3-021	76	errors;correct_συμφωνία;πρόσωπο	active	η
0207B203-3-021	81	errors;correct_συμφωνία;πτώση	active	τα
0207B203-3-021	85	errors;correct_συμφωνία;πτώση	active	τα
